Gene,spaceflight_effect,standard_error,t_statistic,p_value,adjusted_p_value,significant
AT4G13440,-0.11540003147078962,0.030829497284574243,-3.7431694200388677,0.0008329287687423269,0.018818947964542546,True
AT5G66860,0.18107999674488312,0.048387422985742674,3.7422947032793674,0.0008348580772584298,0.018849356826095464,True
AT4G35970,-0.10570177056240343,0.028252487773783558,-3.741326123517083,0.0008369995068524298,0.018865680255744654,True
AT2G05100,-0.14211745267641115,0.037987974229369476,-3.74111690763801,0.0008374627656656755,0.018865680255744654,True
AT2G17840,-0.1241822241226832,0.033195479286144115,-3.7409378262695308,0.0008378594977065085,0.018865680255744654,True
AT3G13882,0.17391970524056038,0.04649444088739339,3.740655913290429,0.0008384844121341925,0.018865680255744654,True
AT1G33055,0.36383840485840935,0.09726612782336762,3.7406485998818524,0.0008385006297703217,0.018865680255744654,True
AT5G65320,-0.08351465797709519,0.02232859009979253,-3.7402566666254122,0.000839370198285478,0.01887210280891128,True
AT5G07350,0.132126690765477,0.035337877924565185,3.7389537381821367,0.0008422672958710779,0.018903042818478207,True
AT1G14360,0.11284216825728302,0.030181893302198594,3.738737233196138,0.0008427496461063276,0.018903042818478207,True
AT1G32370,0.09775581713015474,0.026147227595177135,3.7386685366285577,0.0008429027511804002,0.018903042818478207,True
AT5G28500,-0.07595155213204165,0.020315582095513405,-3.7385860653638456,0.0008430865920154476,0.018903042818478207,True
AT1G06220,0.1445481386296673,0.03866847982429843,3.7381386412515867,0.00084408465035375,0.018911819889467565,True
AT3G10250,-0.13663189850463558,0.03655325464639173,-3.73788599199669,0.0008446487387570551,0.018911819889467565,True
AT4G17460,0.14658105523112802,0.039228502482034515,3.736595739239798,0.0008475352243679567,0.018963307177357558,True
AT1G69260,-0.08420689507679398,0.022540383179061464,-3.7358235841800886,0.0008492672547693867,0.018988910542798696,True
AT5G62710,-0.13449494482945692,0.036013563318426124,-3.7345636598154504,0.000852100831517046,0.019039091124124646,True
AT1G74740,-0.09648344491197922,0.025837735850208786,-3.7342066453241323,0.0008529054365315137,0.01904389892805575,True
AT4G16750,-0.07066006815376405,0.018927819097908062,-3.733133108904952,0.0008553293426293228,0.019084831305946678,True
AT4G27810,-0.05788667435146222,0.015508447997233759,-3.7325897705423174,0.0008565586929919619,0.01909907164380766,True
AT4G14380,-0.10569064162578609,0.02832513923164615,-3.7313370558017818,0.0008593996483030067,0.019149202232428858,True
AT1G80150,0.09518764546386146,0.025539669416411465,3.7270508052345854,0.0008691899490131555,0.019354002799907677,True
AT1G75720,-0.1053194639700247,0.02826113074376762,-3.726654284462791,0.0008701011331491002,0.019360948698976775,True
AT3G28310,0.05802101237942777,0.015571583953480916,3.7260828797354035,0.0008714158321548756,0.01937685761947135,True
AT1G67195,-0.16347798436437982,0.043878144313373786,-3.725726940429264,0.0008722357643741512,0.01938175055788477,True
AT5G57740,-0.12326037161095689,0.03310064661088992,-3.723805551593211,0.0008766748487728858,0.019467001848112144,True
AT4G18050,-0.0851589560165,0.022877046659919083,-3.722462837202659,0.0008797900767265363,0.019522759333075318,True
AT3G51410,0.10622738082774197,0.028539993680856933,3.7220534109295715,0.0008807421338169996,0.019530471929645462,True
AT2G32910,0.1137072775797155,0.030552068130049733,3.7217538628056994,0.0008814393234445161,0.019532526132488938,True
AT1G16515,-0.12372160192679858,0.033251699743552666,-3.7207602282282597,0.0008837558393523624,0.01956106637431316,True
AT4G36710,-0.10989115275864339,0.029535216503976492,-3.72068214715298,0.000883938125800774,0.01956106637431316,True
AT5G55660,0.21510698976210246,0.05782418136949088,3.7200179002550815,0.0008854903478286169,0.019582003865841743,True
AT2G20130,-0.12476939125814511,0.03354275756993638,-3.7197118035987926,0.0008862065343863811,0.019584437017434737,True
AT5G13680,0.12662302073537365,0.03406345112753102,3.717269288461304,0.0008919416792492432,0.019697705888492,True
AT2G43650,0.18764893348100947,0.05050018650168436,3.7158067421147187,0.0008953931350733589,0.019760421312216635,True
AT1G49660,-0.1663525295684356,0.04479872198161972,-3.7133320373890952,0.0009012628924986255,0.019876384159548184,True
AT2G19580,-0.1039643257166816,0.028005889422100482,-3.7122308150884686,0.0009038869433401262,0.019920657061648115,True
AT2G28120,-0.09446609120464411,0.02545098814642295,-3.7116865821149263,0.0009051865222705143,0.019935699623747815,True
AT3G51644,-0.071666688461191,0.01931903431219551,-3.7096413466148266,0.0009100866828081625,0.020015782591112925,True
AT1G44608,-0.11829970769878012,0.031890845856425126,-3.7095192843543217,0.0009103799478613967,0.020015782591112925,True
AT1G03545,0.0670682591873838,0.018080651628737388,3.7093939181254676,0.0009106812469880219,0.020015782591112925,True
AT5G28640,0.22344932341353518,0.06027113340675999,3.7074020477682468,0.0009154814886715532,0.02009986594936512,True
AT5G03170,-0.20514748880560085,0.05533759790703518,-3.7071990213640995,0.0009159721498389231,0.02009986594936512,True
AT5G39590,-0.15447654157820548,0.04167120595822404,-3.707033142575004,0.0009163732255227589,0.02009986594936512,True
AT3G10610,0.16385274724721044,0.04420913841265729,3.7063094448431637,0.0009181250485583446,0.02012462835405126,True
AT5G19770,-0.13969268373024887,0.03769340912289318,-3.706024129438751,0.0009188165967453472,0.020126132491013846,True
AT1G78620,-0.08660418683263373,0.023376975903358646,-3.704678791245664,0.0009220842858598037,0.02014169494304377,True
AT1G29350,0.1635813572411386,0.04415606363470581,3.7046182058802635,0.0009222317080621964,0.02014169494304377,True
AT5G48820,0.10163217517782289,0.027433968800331235,3.704610729767827,0.0009222499012600369,0.02014169494304377,True
AT3G62900,0.13703387298738057,0.0369926400879527,3.7043550463436117,0.0009228723203970497,0.02014169494304377,True
AT2G45960,-0.19954142839536884,0.05386818324480345,-3.7042539097439895,0.0009231186338922806,0.02014169494304377,True
AT1G55210,-0.1630237062295081,0.04401058892788602,-3.7041927908902146,0.0009232675171205491,0.02014169494304377,True
AT2G23360,0.09484683466440666,0.0256099030192332,3.703521820960278,0.0009249035159608221,0.0201637703759637,True
AT2G40480,-0.17404859049025745,0.047023065608860964,-3.7013450364550446,0.0009302305797479636,0.020266230479485472,True
AT5G46840,0.18695691384052382,0.050532559017152555,3.6997317665441,0.0009341979044044707,0.0203275491733651,True
AT1G13030,0.13259639831650955,0.03583987753201487,3.699688934429658,0.0009343034610308946,0.0203275491733651,True
AT1G72200,-0.19058585750935436,0.051553039865815824,-3.696888835370685,0.0009412294056015176,0.02045379118152621,True
AT1G26665,0.17237939299571067,0.046628957128318015,3.6968314028842766,0.000941371985729347,0.02045379118152621,True
AT1G65030,0.145029496097661,0.03924220141802526,3.6957533180349076,0.0009440523195056614,0.020477946737175005,True
AT1G54380,0.10322370466195915,0.027931219734863993,3.6956389889810084,0.0009443370005740069,0.020477946737175005,True
AT1G77640,0.11668048024533229,0.03157264314318451,3.6956196450254986,0.0009443851755978446,0.020477946737175005,True
AT5G57480,-0.12310017840765772,0.03331340256082686,-3.695214806800038,0.0009453939525592833,0.020486071906933523,True
AT3G45210,-0.13829803076621805,0.03744612916753727,-3.6932530502007435,0.0009502971706099567,0.020577803343119518,True
AT4G16780,0.10170044993510216,0.027538617791726193,3.6930121440465844,0.0009509009994514666,0.020577803343119518,True
AT5G23190,-0.15843528640018378,0.042912015661633544,-3.692096117075116,0.0009532004309234999,0.020613756842508272,True
AT5G24800,0.13885887834798874,0.03761240912151736,3.691836858930426,0.0009538522107364431,0.020614054231895478,True
AT4G12490,-0.29022066314845474,0.07862644230041407,-3.691133092854264,0.0009556236843148901,0.020638533166129534,True
AT5G01050,-0.13226397578816682,0.035869412772742935,-3.6873749962439817,0.000965137775093918,0.02083008441917795,True
AT2G44090,-0.10821307524938448,0.0293503131688976,-3.686947891379142,0.0009662248731880904,0.020835365012022624,True
AT2G03640,0.14693882763151167,0.03985715848550055,3.6866358068392118,0.0009670199682955539,0.020835365012022624,True
AT5G16440,0.11538822470533634,0.031301705946363646,3.6863238349710814,0.0009678154141084458,0.020835365012022624,True
AT1G30360,-0.18764230050627045,0.05090307664709622,-3.6862663883200577,0.0009679619574436213,0.020835365012022624,True
AT3G47550,-0.09401197554963152,0.025505678603577917,-3.685923319697269,0.0009688375577835168,0.02084032799895316,True
AT1G04503,0.21711388142794585,0.058909681743890885,3.685538183211476,0.0009698214466285173,0.020847612188370435,True
AT5G45160,0.08708421858327217,0.02363803441351078,3.6840719096972583,0.0009735761868505392,0.02091441025329393,True
AT1G05380,0.13584653344524344,0.036882907577963586,3.683183956093733,0.0009758568903232166,0.020943232916558707,True
AT2G20180,0.11323047387211421,0.030743711953266133,3.6830449766195166,0.0009762143295161537,0.020943232916558707,True
AT5G16750,0.16389964658602948,0.04452857301406414,3.6807747361286998,0.0009820712352939663,0.02105490347784523,True
AT2G35585,-0.17096498037173347,0.046457306785490725,-3.680045017700601,0.000983961074395885,0.021081431268339952,True
AT1G23080,0.1484933521671771,0.04035673114445146,3.6795188300971464,0.0009853260053996136,0.021093998142147363,True
AT3G49860,-0.18026837444545218,0.04899508186049371,-3.679315710885837,0.0009858533905302707,0.021093998142147363,True
AT5G65140,0.14786616612249914,0.04019539820410757,3.6786839471436976,0.0009874954818790832,0.02110795129361683,True
AT4G19950,-0.10144368825412765,0.0275769938637744,-3.678562237611612,0.0009878121376690285,0.02110795129361683,True
AT1G61667,-0.1875003125083275,0.05097864409011538,-3.6780168608816197,0.0009892322789402772,0.02111699219555898,True
AT3G15240,0.18631437998155911,0.05065995300101905,3.6777448249470606,0.0009899413946340804,0.02111699219555898,True
AT3G13437,-0.15590295958168704,0.042392038035262786,-3.677647190540897,0.0009901960189505046,0.02111699219555898,True
AT5G39990,0.13188149548797612,0.035885073768954424,3.6751072698663907,0.0009968424544973772,0.02124471165063045,True
AT3G43720,0.23903707821371667,0.06504812150399397,3.674772963259819,0.0009977204970636068,0.021249407738713293,True
AT3G02880,-0.15006184212173057,0.04086569155055328,-3.6720739678685037,0.0010048369689405353,0.021386875908761368,True
AT3G61190,0.37796316119010553,0.10294549361779481,3.6714881623994864,0.0010063880922409148,0.02140578859263444,True
AT1G27070,0.08596035260077046,0.023419173727854087,3.6705117609905984,0.0010089786430482336,0.02144677038042459,True
AT2G15910,0.1581183693875495,0.04308435193192459,3.6699720965371454,0.001010413248314417,0.021463143747396777,True
AT1G55330,-0.24067416728988414,0.0656072888977206,-3.6684059246082623,0.00101458791552304,0.021537661604884295,True
AT5G58910,-0.10129401658316167,0.027617985707953784,-3.667682996663646,0.0010165205636174632,0.021564519297384514,True
AT5G57920,0.09674807893725268,0.026382520521521537,3.6671279705186035,0.0010180067841168653,0.021581877419968375,True
AT4G33790,-0.1598063831721387,0.043603740146409706,-3.6649696249805994,0.0010238064502164368,0.02169059842625761,True
AT5G15490,-0.1652164698445719,0.04512249474544757,-3.6615100910669542,0.001033169767396709,0.02187462779477082,True
AT3G55150,-0.15840709945455056,0.04328477886045699,-3.659649041184408,0.0010382412167353654,0.021967606726589994,True
AT2G29140,0.10889576394426026,0.029765313913624594,3.658478598957929,0.0010414431453653853,0.02202093362801717,True
AT5G08630,0.09836303407151728,0.026902124169501135,3.6563296434053036,0.0010473470225026832,0.022131285121019747,True
AT4G08535,-0.054450920735006035,0.01489614330126605,-3.655370362231824,0.001049992995447055,0.022172695222156143,True
AT3G18760,0.16256956545521684,0.04447851812911601,3.655013078072793,0.001050980151609877,0.022179044884626724,True
AT5G44400,-0.2500955928164323,0.06843475122866778,-3.6545116088865908,0.0010523672084743153,0.022186633795818977,True
AT5G59530,-0.1145853220988997,0.031356993216446756,-3.654219054357535,0.0010531772339551517,0.022186633795818977,True
AT3G61480,0.11209036755493518,0.03067490787722911,3.654138685715277,0.0010533998651393206,0.022186633795818977,True
AT5G67340,-0.11409968588667263,0.031230625858009533,-3.653454990157047,0.0010552956425328992,0.022212082680518202,True
AT5G11970,-0.1541062787369759,0.042191382486527935,-3.65255342808886,0.0010578006113276287,0.022237391787109147,True
AT5G05210,0.17657307553189505,0.048345788228125366,3.652294894825459,0.001058520008105215,0.022237391787109147,True
AT2G45040,-0.08338211270349709,0.0228301566135866,-3.652279487818977,0.0010585628948148772,0.022237391787109147,True
AT3G49690,-0.11667531754819609,0.03194906084427778,-3.651916972360493,0.0010595724760427642,0.022244137185487765,True
AT2G07641,0.16742494559443794,0.045855037146889994,3.651178932820756,0.001061630766633891,0.022272875609853495,True
AT1G34750,-0.09795130632270671,0.026830195660439326,-3.650786135232486,0.0010627278128313798,0.022281423040083743,True
AT3G24530,-0.11402268843970102,0.031235276138382503,-3.6504459872402975,0.0010636787060126587,0.022286897089859266,True
AT1G13260,0.19140970405359864,0.05244716933952154,3.649571682591494,0.001066126654220863,0.022323386908717623,True
AT2G22860,0.1831905458086493,0.05019839437516091,3.649330782167315,0.0010668021104664337,0.022323386908717623,True
AT2G46280,0.16363216644825312,0.044844295909772784,3.6488958769133726,0.0010680225891735993,0.022325582550493314,True
AT5G45800,-0.11041018365625524,0.030259305410256666,-3.6488009939194015,0.001068289040919331,0.022325582550493314,True
AT3G02730,-0.11061172519289134,0.03031998938463991,-3.6481452479969265,0.001070132286955338,0.022349647097117013,True
AT5G04290,0.12050721249777777,0.03303831420331117,3.647498832906561,0.0010719523371780263,0.02234975370660651,True
AT1G15950,-0.16038506008821246,0.04397841980824688,-3.6469036583742125,0.0010736307804459905,0.02234975370660651,True
AT4G39850,0.10766709858920649,0.02952348640353685,3.6468287355218387,0.0010738422506646893,0.02234975370660651,True
AT3G09685,0.06903563946976937,0.018931710575912458,3.6465611067182735,0.0010745979660277405,0.02234975370660651,True
AT1G25530,0.20378042201135366,0.05588321910503917,3.6465405049112163,0.0010746561617385744,0.02234975370660651,True
AT4G34570,0.13288613189033194,0.0364417533443281,3.646535078450464,0.0010746714908436402,0.02234975370660651,True
AT3G43850,-0.05528476306128668,0.015161356054956564,-3.646426009711244,0.0010749796422070172,0.02234975370660651,True
AT3G44590,0.1918251741220537,0.05262305815245542,3.645268459432988,0.0010782553721511566,0.022393196162208414,True
AT1G78320,-0.10860378009688854,0.029794875054493047,-3.6450490192779363,0.0010788774572176578,0.022393196162208414,True
AT3G52870,-0.12860423998867201,0.03528282072412749,-3.644953474502917,0.001079148423800133,0.022393196162208414,True
AT4G11420,0.17345914366866289,0.04759211973585007,3.6447030439369152,0.00107985896371763,0.02239355793244731,True
ATMG01400,0.07478955652379396,0.02052200329337079,3.644359444574945,0.0010808345905816876,0.022399412948751602,True
AT1G06900,0.11687851047718331,0.03207385136876011,3.6440435273396203,0.0010817323735544096,0.022403648241775268,True
AT4G16660,0.1857663302588745,0.05098529966995835,3.6435272806356003,0.0010832010223819392,0.022416035716729475,True
AT3G48730,-0.12861000923683474,0.03529997432744747,-3.643345687558592,0.001083718090610401,0.022416035716729475,True
